YYYY-MM-DDTHH:MM:SS.S (UTC),Preferred Latitude,Preferred Longitude,Depth (km),Method,Magnitude,Strike,Dip,Rake,Err
2020-01-11T00:47:16.872094Z,-42.64598,171.387608,11.268,NonLinLoc,0.86,NA,NA,NA,NA
2020-01-11T06:12:20.290000Z,-42.752454,171.701107,8.453,HypoDD,1.18,NA,NA,NA,NA
2020-01-11T09:03:34.610000Z,-42.740812,171.667253,8.661,HypoDD,0.69,NA,NA,NA,NA
2020-01-11T13:56:45.030000Z,-42.928149,171.915885,13.567,HypoDD,3.19,340.2371,89.92177,9.200733,30.8877564458091
2020-01-12T15:59:05.260000Z,-42.892069,171.709668,10.372,HypoDD,1.04,NA,NA,NA,NA
2020-01-13T13:57:00.810000Z,-42.723503,171.523079,1.905,HypoDD,0.42,NA,NA,NA,NA
2020-01-13T16:02:11.332428Z,-42.741708,171.751984,6.282,NonLinLoc,0.41,NA,NA,NA,NA
2020-01-13T17:08:50.120000Z,-42.767208,171.67609,6.879,HypoDD,0.52,NA,NA,NA,NA
2020-01-14T04:33:42.840000Z,-42.766329,171.672428,6.776,HypoDD,1.1,NA,NA,NA,NA
2020-01-15T18:32:13.960000Z,-42.927161,171.913086,14.324,HypoDD,1.94,NA,NA,NA,NA
2020-01-16T07:11:20.380726Z,-42.845607,171.61805,10.574,NonLinLoc,0.56,NA,NA,NA,NA
2020-01-16T09:05:25.090000Z,-42.770492,171.676009,6.972,HypoDD,1.61,232.1693,50.20885,119.6254,29.1054400224642
2020-01-17T09:02:20.704025Z,-42.755673,171.743235,5.675,NonLinLoc,0.3,NA,NA,NA,NA
2020-01-17T12:24:21.380868Z,-42.811167,171.830118,0.688,NonLinLoc,0.35,NA,NA,NA,NA
2020-01-17T17:43:16.720000Z,-42.772266,171.681234,7.484,HypoDD,0.41,NA,NA,NA,NA
2020-01-17T23:45:43.940000Z,-42.88116,171.67085,10.389,HypoDD,1.06,234.3258,71.42842,166.7693,29.6314962278075
2020-01-18T04:13:40.020000Z,-42.711047,171.758789,10.478,HypoDD,1.12,NA,NA,NA,NA
2020-01-18T09:52:33.270000Z,-42.829301,171.697493,13.296,HypoDD,0.67,NA,NA,NA,NA
2020-01-18T12:43:01.260000Z,-42.848665,171.606722,3.917,HypoDD,0.4,NA,NA,NA,NA
2020-01-18T18:06:56.000000Z,-42.706759,171.729818,10.262,HypoDD,-0.05,NA,NA,NA,NA
2020-01-19T03:23:12.763460Z,-42.670105,171.892837,3.377,NonLinLoc,0.55,NA,NA,NA,NA
2020-01-19T06:50:42.930000Z,-42.808671,171.90625,10.865,HypoDD,0.64,NA,NA,NA,NA
2020-01-19T09:52:07.090000Z,-42.833285,171.797445,8.266,HypoDD,0.69,NA,NA,NA,NA
2020-01-19T20:14:04.940000Z,-42.779598,171.617041,7.688,HypoDD,0.7,NA,NA,NA,NA
2020-01-20T01:57:01.740000Z,-42.83005,171.451872,4.307,HypoDD,0.63,NA,NA,NA,NA
2020-01-20T02:30:55.060000Z,-42.76543,171.949805,9.816,HypoDD,0.64,NA,NA,NA,NA
2020-01-20T09:35:49.750000Z,-42.763529,171.493066,4.865,HypoDD,0.31,NA,NA,NA,NA
2020-01-20T13:08:49.860000Z,-42.722815,171.824788,3.714,HypoDD,0.38,NA,NA,NA,NA
2020-01-21T01:50:16.440000Z,-42.739058,171.803988,8.47,HypoDD,1.42,NA,NA,NA,NA
2020-01-21T04:42:36.331133Z,-42.76063,171.65437,4.569,NonLinLoc,0.6,NA,NA,NA,NA
2020-01-21T05:38:33.070000Z,-42.849231,171.637484,9.247,HypoDD,0.7,NA,NA,NA,NA
2020-01-21T11:01:31.980000Z,-42.937952,171.621208,7.001,HypoDD,0.69,NA,NA,NA,NA
2020-01-21T18:09:22.894144Z,-42.846717,171.577483,8.536,NonLinLoc,1.61,238.2992,64.74334,139.0716,28.2713603739547
2020-01-21T19:32:54.120000Z,-42.795235,171.744645,7.205,HypoDD,0.42,NA,NA,NA,NA
2020-01-21T20:53:17.582803Z,-42.709854,171.598614,-1.523,NonLinLoc,0.28,NA,NA,NA,NA
2020-01-21T21:03:27.280000Z,-42.752551,171.698665,8.111,HypoDD,0.53,NA,NA,NA,NA
2020-01-22T03:48:55.830000Z,-42.892574,171.666895,10.649,HypoDD,1.73,NA,NA,NA,NA
2020-01-22T04:17:41.910000Z,-42.751416,171.781917,11.016,HypoDD,0.68,NA,NA,NA,NA
2020-01-22T08:41:57.250000Z,-42.656331,171.6646,8.379,HypoDD,0.26,NA,NA,NA,NA
2020-01-22T12:55:13.760000Z,-42.866561,171.617415,8.194,HypoDD,0.26,NA,NA,NA,NA
2020-01-22T13:28:54.870000Z,-42.752799,171.783708,10.533,HypoDD,0.67,NA,NA,NA,NA
2020-01-22T13:29:43.170000Z,-42.750277,171.787126,10.789,HypoDD,1.52,75.35307,68.27605,152.2281,30.457532929802
2020-01-22T13:37:18.960000Z,-42.751465,171.785254,10.978,HypoDD,0.69,NA,NA,NA,NA
2020-01-22T16:03:03.850000Z,-42.869539,171.639437,7.395,HypoDD,0.22,NA,NA,NA,NA
2020-01-23T06:34:39.050000Z,-42.912362,171.910937,14.55,HypoDD,1.21,NA,NA,NA,NA
2020-01-23T06:45:32.564571Z,-42.933658,171.871135,16.211,NonLinLoc,1.07,NA,NA,NA,NA
2020-01-23T13:40:13.240000Z,-42.739819,171.804215,10.71,HypoDD,0.7,NA,NA,NA,NA
2020-01-24T12:26:55.640000Z,-42.759094,171.679606,9.153,HypoDD,0.23,NA,NA,NA,NA
2020-01-24T19:19:27.660000Z,-42.895109,171.604362,9.36,HypoDD,0.47,NA,NA,NA,NA
2020-01-25T02:05:11.790000Z,-42.787142,171.624202,10.124,HypoDD,0.44,NA,NA,NA,NA
2020-01-25T08:07:51.990000Z,-42.923165,171.910221,14.169,HypoDD,1.52,355.0498,88.59783,3.916681,30.1020512759705
2020-01-25T11:38:40.150000Z,-42.885779,171.779069,10.795,HypoDD,1.52,218.8299,75.51377,144.3365,29.1476915886587
2020-01-25T15:03:37.781201Z,-42.769121,171.742554,6.715,NonLinLoc,0.71,NA,NA,NA,NA
2020-01-25T19:21:06.080000Z,-42.970056,171.704915,11.773,HypoDD,1.07,NA,NA,NA,NA
2020-01-26T04:31:00.371769Z,-42.719639,171.585366,-0.699,NonLinLoc,0.08,NA,NA,NA,NA
2020-01-26T07:01:45.030000Z,-42.981091,171.845182,15.43,HypoDD,2.37,358.1002,80.59462,40.51057,29.5585955509102
2020-01-26T10:26:12.260000Z,-42.866508,171.618962,8.266,HypoDD,0.74,NA,NA,NA,NA
2020-01-26T10:48:33.840000Z,-42.95791,171.73693,15.66,HypoDD,0.59,NA,NA,NA,NA
2020-01-27T07:04:05.260000Z,-42.756425,171.738704,7.999,HypoDD,0.37,NA,NA,NA,NA
2020-01-27T10:06:05.250000Z,-42.755534,171.739437,7.891,HypoDD,0.42,NA,NA,NA,NA
2020-01-27T20:35:00.707015Z,-42.696888,171.684585,7.409,NonLinLoc,0.84,NA,NA,NA,NA
2020-01-28T03:29:21.220000Z,-42.752486,171.699691,8.151,HypoDD,0.92,NA,NA,NA,NA
2020-01-28T06:30:01.570000Z,-42.647209,171.957878,12.985,HypoDD,0.73,NA,NA,NA,NA
2020-01-28T08:31:35.820000Z,-42.72334,171.716227,8.18,HypoDD,0.09,NA,NA,NA,NA
2020-01-29T08:11:11.030000Z,-42.759314,171.728206,0.736,HypoDD,1.06,NA,NA,NA,NA
2020-01-30T06:44:50.310000Z,-42.747774,171.746387,8.053,HypoDD,0.91,NA,NA,NA,NA
2020-01-30T10:38:27.000000Z,-42.644352,171.95734,14.155,HypoDD,1.09,NA,NA,NA,NA
2020-01-30T18:14:28.980000Z,-42.972302,171.43641,10.17,HypoDD,1.03,NA,NA,NA,NA
2020-01-31T08:48:32.114776Z,-42.504812,172.05389,15.517,NonLinLoc,1.85,3.349063,85.38496,-79.164,31.3453438697806
2020-01-31T11:46:35.880000Z,-42.679659,171.959342,3.718,HypoDD,0.65,NA,NA,NA,NA
2020-01-31T13:08:57.604781Z,-42.724098,171.7015,6.021,NonLinLoc,0.32,NA,NA,NA,NA
2020-01-31T18:06:52.920000Z,-42.673437,171.879346,6.438,HypoDD,0.94,NA,NA,NA,NA
2020-02-01T04:39:52.020000Z,-42.738289,171.741016,7.07,HypoDD,0.32,NA,NA,NA,NA
2020-02-02T19:48:32.600000Z,-42.866699,171.618848,8.037,HypoDD,0.83,NA,NA,NA,NA
2020-02-03T04:45:28.826656Z,-42.700768,171.137137,17.685,NonLinLoc,1.97,14.84512,54.59771,139.9059,31.0578721655727
2020-02-04T00:33:49.193356Z,-42.750198,171.75893,-1.913,NonLinLoc,0.98,NA,NA,NA,NA
2020-02-04T08:02:22.990000Z,-42.78339,171.624056,10.1,HypoDD,1.85,287.0102,61.87704,176.3696,30.0577052532403
2020-02-04T17:48:57.820000Z,-42.77242,171.680029,7.315,HypoDD,0.74,NA,NA,NA,NA
2020-02-05T07:25:17.790000Z,-42.819222,171.640755,7.916,HypoDD,0.93,NA,NA,NA,NA
2020-02-05T10:14:17.960000Z,-42.914624,171.912484,13.979,HypoDD,1.09,355.0159,87.75313,5.189244,30.9633563261561
2020-02-05T20:28:47.800000Z,-42.820654,171.640804,7.999,HypoDD,0.85,NA,NA,NA,NA
2020-02-06T10:03:24.230000Z,-42.688411,171.756331,11.839,HypoDD,0.89,NA,NA,NA,NA
2020-02-06T12:12:49.670000Z,-42.706763,171.757878,6.665,HypoDD,0.67,NA,NA,NA,NA
2020-02-06T12:35:33.070000Z,-42.705758,171.735319,5.732,HypoDD,1.24,NA,NA,NA,NA
2020-02-06T14:51:05.555148Z,-42.625045,171.944955,3.377,NonLinLoc,0.61,NA,NA,NA,NA
2020-02-07T13:21:10.200000Z,-42.611186,171.931755,9.492,HypoDD,1.15,NA,NA,NA,NA
2020-02-07T18:07:56.980000Z,-42.894067,171.700749,8.203,HypoDD,0.96,NA,NA,NA,NA
2020-02-08T05:43:14.580000Z,-42.943514,171.619271,5.404,HypoDD,1.2,NA,NA,NA,NA
2020-02-08T06:20:22.995333Z,-42.693817,171.639647,-1.523,NonLinLoc,0.67,NA,NA,NA,NA
2020-02-08T06:55:28.370000Z,-42.703064,171.659977,4.866,HypoDD,1.21,NA,NA,NA,NA
2020-02-08T09:03:58.020000Z,-42.942289,171.914518,13.361,HypoDD,1.58,84.76788,89.1412,-177.931,30.4667765248364
2020-02-09T02:18:05.080000Z,-42.766248,171.672445,6.733,HypoDD,2.77,147.0608,80.2738,17.59831,28.6694756810658
2020-02-09T02:21:12.460000Z,-42.786198,171.695801,8.432,HypoDD,1.1,NA,NA,NA,NA
2020-02-09T02:45:04.240000Z,-42.751318,171.662712,3.342,HypoDD,0.54,NA,NA,NA,NA
2020-02-09T04:55:29.000000Z,-42.981327,171.417285,11.985,HypoDD,1.45,104.2278,30.3339,-86.1845,30.9793874739846
2020-02-09T05:17:18.850000Z,-42.766195,171.671273,6.765,HypoDD,1.1,NA,NA,NA,NA
2020-02-09T05:26:11.753877Z,-42.740949,171.717393,7.279,NonLinLoc,0.24,NA,NA,NA,NA
2020-02-09T13:07:38.760000Z,-42.709843,171.736198,4.829,HypoDD,0.24,NA,NA,NA,NA
2020-02-09T19:37:20.060000Z,-42.875073,171.645329,13.648,HypoDD,0.62,NA,NA,NA,NA
2020-02-10T13:58:34.210000Z,-42.707247,171.792611,7.38,HypoDD,0.41,NA,NA,NA,NA
2020-02-11T07:53:43.290000Z,-42.893087,171.689014,10.345,HypoDD,0.92,NA,NA,NA,NA
2020-02-11T12:17:57.937340Z,-42.955776,171.245889,15.864,NonLinLoc,0.97,NA,NA,NA,NA
2020-02-11T16:31:01.040000Z,-42.968506,171.534749,9.312,HypoDD,0.63,NA,NA,NA,NA
2020-02-12T02:04:57.080000Z,-42.866093,171.619092,8.454,HypoDD,1.59,248.3896,75.5414,104.106,30.9811539683561
2020-02-13T14:11:42.210000Z,-42.766235,171.746403,9.193,HypoDD,0.87,131.3459,88.20012,-27.257,31.0825695345531
2020-02-14T04:10:47.000000Z,-42.85682,171.684212,13.315,HypoDD,0.78,NA,NA,NA,NA
2020-02-14T17:50:01.890289Z,-42.916418,171.86122,12.048,NonLinLoc,0.84,NA,NA,NA,NA
2020-02-14T23:16:27.080000Z,-42.765535,171.671452,6.638,HypoDD,1.23,145.764,84.50974,-53.008,29.5780112887035
2020-02-15T06:40:09.297367Z,-42.730738,171.667652,8.623,NonLinLoc,0.4,NA,NA,NA,NA
2020-02-15T10:38:03.800000Z,-42.573421,171.907015,7.956,HypoDD,1.36,274.992,83.72352,-172,30.2464944862803
2020-02-15T17:49:24.040000Z,-42.703109,171.876383,2.744,HypoDD,0.88,NA,NA,NA,NA
2020-02-16T02:49:45.080000Z,-42.89445,171.82832,4.846,HypoDD,1.26,NA,NA,NA,NA
2020-02-16T23:37:18.060000Z,-42.896281,171.603174,9.26,HypoDD,2.13,85.87149,72.99946,-169.809,28.5485635478668
2020-02-17T11:23:52.405237Z,-42.863699,171.7541,10.401,NonLinLoc,0.69,NA,NA,NA,NA
2020-02-17T15:34:00.960000Z,-42.676961,171.8396,10.737,HypoDD,1.55,NA,NA,NA,NA
2020-02-18T05:28:50.010000Z,-42.805265,171.606901,6.626,HypoDD,1.41,246.1537,56.80299,176.6659,28.4565727562707
2020-02-19T14:30:43.060000Z,-42.911023,171.61307,8.551,HypoDD,1.53,3.911102,71.42092,-3.91873,28.8230412326063
2020-02-20T11:33:16.416057Z,-42.965507,171.373129,11.441,NonLinLoc,0.97,NA,NA,NA,NA
2020-02-20T17:43:36.800000Z,-42.695662,171.868408,2.339,HypoDD,0.66,NA,NA,NA,NA
2020-02-22T15:48:28.093411Z,-42.702326,171.76223,2.943,NonLinLoc,0.57,NA,NA,NA,NA
2020-02-22T17:14:24.520000Z,-42.687162,171.75485,11.961,HypoDD,0.95,NA,NA,NA,NA
2020-02-22T21:58:38.245525Z,-42.695704,171.749391,5.068,NonLinLoc,0.74,NA,NA,NA,NA
2020-02-22T22:01:07.800000Z,-42.71335,171.760417,3.194,HypoDD,0.32,NA,NA,NA,NA
2020-02-22T22:10:40.040000Z,-42.706051,171.73418,5.768,HypoDD,0.74,NA,NA,NA,NA
2020-02-23T02:35:15.040000Z,-42.891309,171.688802,10.54,HypoDD,0.89,NA,NA,NA,NA
2020-02-24T07:25:09.970000Z,-42.837362,171.627718,9.349,HypoDD,0.51,NA,NA,NA,NA
2020-02-24T12:18:25.030000Z,-42.80448,171.609668,6.514,HypoDD,0.73,NA,NA,NA,NA
2020-02-24T16:18:32.430635Z,-43.026216,171.448232,22.108,NonLinLoc,0.96,NA,NA,NA,NA
2020-02-25T01:52:37.960000Z,-42.778255,171.616927,7.582,HypoDD,1.36,NA,NA,NA,NA
2020-02-25T08:23:49.390000Z,-42.68704,171.74917,12.057,HypoDD,0.84,NA,NA,NA,NA
2020-02-26T13:26:02.349363Z,-42.726187,171.622544,-1.913,NonLinLoc,-0.04,NA,NA,NA,NA
2020-02-26T20:21:57.560000Z,-42.68752,171.754102,12,HypoDD,1.24,NA,NA,NA,NA
2020-02-27T00:03:09.870000Z,-42.90356,171.606527,8.284,HypoDD,1.42,NA,NA,NA,NA
2020-02-27T09:49:38.085450Z,-42.854044,171.765332,9.707,NonLinLoc,0.69,NA,NA,NA,NA
2020-02-27T15:15:28.810000Z,-42.70531,171.721859,8.41,HypoDD,0.83,NA,NA,NA,NA
2020-02-29T12:23:06.427588Z,-42.866788,171.752377,7.582,NonLinLoc,0.84,NA,NA,NA,NA
2020-02-29T20:49:02.480000Z,-42.687817,171.755794,11.899,HypoDD,1.3,NA,NA,NA,NA
2020-02-29T20:50:55.060000Z,-42.911214,171.611702,8.939,HypoDD,0.73,NA,NA,NA,NA
2020-02-29T23:23:15.440000Z,-42.688273,171.754753,11.862,HypoDD,1.49,57.00254,61.17679,141.0816,30.2701004626873
2020-03-01T08:16:46.130000Z,-43.006006,171.495003,8.422,HypoDD,1.09,261.9305,55.78537,-98.86,31.1885562676552
2020-03-01T19:50:55.200000Z,-42.756514,171.717464,7.675,HypoDD,1.44,NA,NA,NA,NA
2020-03-02T04:53:15.579170Z,-42.746717,171.279378,7.843,NonLinLoc,1.26,NA,NA,NA,NA
2020-03-02T06:44:02.000000Z,-42.866956,171.620996,8.138,HypoDD,2.77,341.5975,41.90316,27.03307,28.6303958809531
2020-03-02T13:48:14.790000Z,-42.744853,171.360905,9.368,HypoDD,0.72,NA,NA,NA,NA
2020-03-03T00:09:25.830000Z,-42.799951,171.518799,8.83,HypoDD,0.96,NA,NA,NA,NA
2020-03-03T02:09:32.270000Z,-42.857467,171.842171,7.685,HypoDD,1.15,NA,NA,NA,NA
2020-03-03T02:09:46.201646Z,-42.745164,171.466036,1.209,NonLinLoc,1.06,NA,NA,NA,NA
2020-03-03T13:03:35.020000Z,-42.770288,171.67959,7.344,HypoDD,0.71,NA,NA,NA,NA
2020-03-03T17:19:25.400000Z,-42.687972,171.754867,11.952,HypoDD,1.38,NA,NA,NA,NA
2020-03-03T18:47:46.960000Z,-42.682414,171.888053,6.325,HypoDD,0.65,NA,NA,NA,NA
2020-03-04T10:42:49.030000Z,-42.777437,171.899902,10.967,HypoDD,1.04,NA,NA,NA,NA
2020-03-04T16:28:50.926957Z,-42.665794,171.728137,8.883,NonLinLoc,1.22,87.3302,62.08153,152.683,30.4766819954002
2020-03-05T16:20:06.070000Z,-42.799699,171.652083,7.328,HypoDD,2.6,342.2432,58.85787,35.40858,29.0234821351351
2020-03-05T16:45:42.070000Z,-42.800814,171.654248,7.435,HypoDD,0.56,NA,NA,NA,NA
2020-03-05T17:00:26.920000Z,-42.802026,171.653451,7.325,HypoDD,0.97,NA,NA,NA,NA
2020-03-05T17:01:35.920000Z,-42.968811,171.756641,18.887,HypoDD,1.01,NA,NA,NA,NA
2020-03-05T22:45:56.480000Z,-42.686552,171.754346,12.152,HypoDD,1.05,NA,NA,NA,NA
2020-03-05T22:56:40.840000Z,-42.951339,171.89401,15.186,HypoDD,2,354.8465,88.39833,2.803409,31.4245800119247
2020-03-06T03:19:21.910000Z,-42.737354,171.651725,7.532,HypoDD,0.62,NA,NA,NA,NA
2020-03-06T07:28:51.060000Z,-42.799455,171.652214,7.337,HypoDD,1.8,342.0316,57.86074,35.49912,29.4002373242049
2020-03-06T09:41:26.364386Z,-42.767249,171.260974,11.268,NonLinLoc,0.65,NA,NA,NA,NA
2020-03-06T12:13:23.440000Z,-42.68785,171.753874,11.621,HypoDD,1.05,NA,NA,NA,NA
2020-03-06T13:07:56.085510Z,-42.778665,171.686629,7.582,NonLinLoc,0.63,NA,NA,NA,NA
2020-03-06T16:19:05.940000Z,-42.866138,171.621582,8.103,HypoDD,0.87,NA,NA,NA,NA
2020-03-06T23:04:09.040000Z,-42.988159,171.427669,13.971,HypoDD,1.84,101.5599,48.39749,-85.2784,29.7947153227139
2020-03-08T01:50:52.007151Z,-42.755082,171.775668,4.677,NonLinLoc,0.83,NA,NA,NA,NA
